,HW,AW,D,gammaHome,DaysSinceLastMatchRate,HTW_rate,HTD_rate,HTL_rate,ATW_rate,ATD_rate,ATL_rate,HTHW_rate,HTHD_rate,HTHL_rate,ATAW_rate,ATAD_rate,ATAL_rate,1_last_HTR,2_last_HTR,1_last_ATR,2_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATD_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,7_ATD_rate,5_HTHW_rate,5_ATAW_rate,1_last_HTRisW,1_last_HTRisD,1_last_HTRisL,2_last_HTRisW,2_last_HTRisD,2_last_HTRisL,1_last_ATRisW,1_last_ATRisD,1_last_ATRisL,2_last_ATRisW,2_last_ATRisD,2_last_ATRisL,1_last_HTHRisW,1_last_HTHRisD,1_last_HTHRisL,2_last_HTHRisW,2_last_HTHRisD,2_last_HTHRisL,1_last_ATARisW,1_last_ATARisD,1_last_ATARisL,2_last_ATARisW,2_last_ATARisD,2_last_ATARisL
1198,1,0,0,0.4407343134185159,1.125,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666666,0.33333333333333337,W,L,W,L,L,D,D,D,0.2,,0.2,,0.3999999999999999,0.3999999999999999,0.3999999999999999,,0.4,,0.4,0.4,,,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1199,1,0,0,0.6207671549994472,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.1428571428571428,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.25,0.5,0.25,0.0,0.25,0.75,D,D,L,L,D,D,L,L,0.16666666666666666,,0.16666666666666666,,0.0,0.0,0.5,,0.8333333333333334,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1200,0,1,0,0.25852051716252006,1.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.1428571428571428,0.25,0.0,0.75,0.5,0.25,0.25,L,W,W,D,W,L,D,W,0.16666666666666666,,0.8333333333333334,,0.6666666666666667,0.6666666666666667,0.0,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
1201,0,1,0,0.4923659611750431,1.0,0.3333333333333333,0.16666666666666666,0.5,0.42857142857142855,0.14285714285714285,0.4285714285714286,0.25,0.25,0.5,0.25,0.0,0.75,L,W,W,L,W,D,L,L,0.4,,0.5,,0.3999999999999999,0.3999999999999999,0.33333333333333337,,0.2,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1202,1,0,0,0.8457132207288416,1.4,0.7142857142857143,0.14285714285714285,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.75,0.0,0.25,0.25,0.25,0.5,D,W,W,W,W,W,W,L,0.8333333333333334,,0.3333333333333333,,0.0,0.0,0.33333333333333337,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1203,0,0,1,0.5132524405538836,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.25,0.0,0.75,0.25,0.0,0.75,L,W,D,L,W,L,L,W,0.16666666666666666,,0.16666666666666666,,0.5,0.5,0.6666666666666667,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1204,0,1,0,0.42787127509759104,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.1428571428571429,0.25,0.0,0.75,0.25,0.5,0.25,L,L,W,D,L,L,D,D,0.3333333333333333,,0.5,,0.5,0.5,0.0,,0.16666666666666666,,0.5,0.5,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1205,0,1,0,0.20718981875492543,1.0,0.14285714285714285,0.0,0.8571428571428572,0.5714285714285714,0.14285714285714285,0.2857142857142858,0.0,0.0,1.0,0.25,0.25,0.5,L,L,W,L,L,L,L,W,0.16666666666666666,,0.6666666666666666,,0.8333333333333334,0.8333333333333334,0.16666666666666674,,0.0,,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1206,1,0,0,0.5886591368114791,1.1428571428571428,0.0,0.5714285714285714,0.4285714285714286,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.0,0.75,0.25,0.5,0.0,0.5,D,D,D,W,D,D,W,L,0.0,,0.3333333333333333,,0.33333333333333337,0.33333333333333337,0.33333333333333337,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1207,1,0,0,0.39029537709386686,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142858,0.25,0.5,0.25,0.25,0.25,0.5,L,W,D,L,W,D,L,W,0.16666666666666666,,0.3333333333333333,,0.5,0.5,0.16666666666666674,,0.3333333333333333,,0.5,0.5,0.3333333333333333,0.3333333333333333,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
1208,1,0,0,0.516694831126736,1.0,0.5,0.0,0.5,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.3333333333333333,0.0,0.6666666666666667,0.0,0.25,0.75,W,W,W,L,W,L,L,L,0.6,,0.3333333333333333,,0.4,0.4,0.5,,0.0,,0.16666666666666666,0.16666666666666666,,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1209,0,1,0,0.5292261651547323,1.0769230769230769,0.125,0.25,0.625,0.125,0.0,0.875,0.25,0.25,0.5,0.25,0.0,0.75,L,L,L,L,L,W,L,L,0.14285714285714285,,0.14285714285714285,,0.5714285714285714,0.5714285714285714,0.8571428571428572,,0.2857142857142857,,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1210,1,0,0,0.4733999410039826,1.0,0.25,0.375,0.375,0.125,0.5,0.375,0.25,0.5,0.25,0.0,0.25,0.75,L,D,W,D,D,W,D,L,0.2857142857142857,,0.14285714285714285,,0.2857142857142858,0.2857142857142858,0.2857142857142858,,0.42857142857142855,,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1211,0,0,1,0.4599270752026466,0.9285714285714286,0.25,0.25,0.5,0.125,0.125,0.75,0.0,0.5,0.5,0.0,0.25,0.75,L,D,L,L,D,D,L,D,0.2857142857142857,,0.14285714285714285,,0.4285714285714286,0.4285714285714286,0.7142857142857143,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1212,1,0,0,0.4961186287393717,1.0769230769230769,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.0,0.0,1.0,L,W,W,L,W,L,L,L,0.2857142857142857,,0.2857142857142857,,0.4285714285714286,0.4285714285714286,0.4285714285714286,,0.2857142857142857,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1213,0,0,1,0.29820601491938964,1.0,0.5,0.125,0.375,0.75,0.125,0.125,0.5,0.25,0.25,0.5,0.25,0.25,W,W,W,D,W,W,D,W,0.5714285714285714,,0.8571428571428571,,0.2857142857142858,0.2857142857142858,0.0,,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.6666666666666666,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
1214,1,0,0,0.6485614387694016,0.9285714285714286,0.625,0.125,0.25,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.75,0.0,0.25,0.3333333333333333,0.0,0.6666666666666667,W,W,L,L,W,W,L,W,0.7142857142857143,,0.3333333333333333,,0.1428571428571428,0.1428571428571428,0.5,,0.14285714285714285,,0.16666666666666666,0.16666666666666666,1.0,,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1215,1,0,0,0.6436046051240719,1.0,0.75,0.125,0.125,0.25,0.625,0.125,0.75,0.0,0.25,0.0,0.75,0.25,W,W,W,D,W,W,D,D,0.8571428571428571,,0.2857142857142857,,0.0,0.0,0.0,,0.14285714285714285,,0.7142857142857143,0.7142857142857143,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1216,1,0,0,0.6745254493318168,0.9333333333333333,0.25,0.125,0.625,0.125,0.375,0.5,0.5,0.0,0.5,0.0,0.5,0.5,L,W,D,L,W,W,L,D,0.2857142857142857,,0.14285714285714285,,0.5714285714285714,0.5714285714285714,0.4285714285714286,,0.14285714285714285,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
1217,0,0,1,0.34844759588549207,1.0714285714285714,0.5,0.375,0.125,0.5714285714285714,0.0,0.4285714285714286,0.5,0.25,0.25,0.5,0.0,0.5,W,W,W,W,W,W,W,W,0.5714285714285714,,0.6666666666666666,,0.0,0.0,0.33333333333333337,,0.42857142857142855,,0.0,0.0,0.6666666666666666,0.6666666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1218,1,0,0,0.5145327779372646,1.0,0.125,0.25,0.625,0.25,0.125,0.625,0.0,0.25,0.75,0.25,0.25,0.5,D,D,L,L,D,L,L,D,0.14285714285714285,,0.2857142857142857,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1219,0,1,0,0.6188719686774943,1.1666666666666667,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4,0.4,0.19999999999999996,0.2,0.2,0.6,L,W,W,D,W,D,D,L,0.2857142857142857,0.25,0.2857142857142857,0.25,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.25,0.5714285714285714,0.625,0.2857142857142857,0.2857142857142857,0.5,0.25,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1220,0,1,0,0.4832440500141138,1.1666666666666667,0.2222222222222222,0.0,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.0,1.0,0.0,0.4,0.6,W,L,L,D,L,L,L,L,0.14285714285714285,0.25,0.14285714285714285,0.125,0.8571428571428572,0.8571428571428572,0.5714285714285714,0.375,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1221,0,0,1,0.699781725615561,1.0,0.4444444444444444,0.2222222222222222,0.33333333333333337,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4,0.4,0.19999999999999996,0.2,0.2,0.6,D,W,W,L,D,W,L,W,0.5714285714285714,0.5,0.42857142857142855,0.375,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.25,0.14285714285714285,0.25,0.14285714285714285,0.14285714285714285,0.5,0.25,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1222,1,0,0,0.6005443752154894,0.8571428571428571,0.4444444444444444,0.4444444444444444,0.11111111111111116,0.1111111111111111,0.2222222222222222,0.6666666666666667,0.4,0.4,0.19999999999999996,0.0,0.2,0.8,D,W,L,L,D,W,L,L,0.5714285714285714,0.5,0.14285714285714285,0.125,0.0,0.0,0.7142857142857143,0.25,0.42857142857142855,0.5,0.14285714285714285,0.14285714285714285,0.5,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1223,0,0,1,0.5010299838566045,0.8571428571428571,0.2222222222222222,0.1111111111111111,0.6666666666666667,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2,0.0,0.8,0.0,0.0,1.0,L,L,L,W,L,L,L,L,0.14285714285714285,0.25,0.2857142857142857,0.25,0.7142857142857143,0.7142857142857143,0.4285714285714286,0.25,0.14285714285714285,0.125,0.2857142857142857,0.2857142857142857,0.25,0.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1224,1,0,0,0.1960560384540561,1.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.22222222222222232,0.0,0.6,0.4,0.4,0.2,0.3999999999999999,D,L,W,W,D,D,W,L,0.2857142857142857,0.25,0.8571428571428571,0.75,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.125,0.42857142857142855,0.375,0.0,0.0,0.0,0.5,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1225,0,1,0,0.6044940685105105,1.0,0.6666666666666666,0.2222222222222222,0.11111111111111116,0.7777777777777778,0.1111111111111111,0.11111111111111116,0.8,0.0,0.19999999999999996,0.6,0.2,0.19999999999999996,D,W,W,W,W,W,W,D,0.7142857142857143,0.75,0.8571428571428571,0.875,0.0,0.0,0.0,0.125,0.2857142857142857,0.25,0.14285714285714285,0.14285714285714285,1.0,0.75,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1226,0,1,0,0.29226275193618934,1.1428571428571428,0.1111111111111111,0.2222222222222222,0.6666666666666667,0.5,0.125,0.375,0.2,0.0,0.8,0.4,0.2,0.3999999999999999,D,L,D,W,L,W,D,W,0.14285714285714285,0.125,0.5714285714285714,,0.5714285714285714,0.5714285714285714,0.2857142857142858,,0.2857142857142857,0.25,0.14285714285714285,0.14285714285714285,0.25,0.5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1227,0,1,0,0.4183412835636147,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.25,0.125,0.625,0.2,0.6,0.19999999999999996,0.25,0.0,0.75,L,W,L,L,W,D,L,L,0.14285714285714285,0.125,0.2857142857142857,,0.4285714285714286,0.4285714285714286,0.5714285714285714,,0.42857142857142855,0.5,0.14285714285714285,0.14285714285714285,0.25,0.3333333333333333,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1228,1,0,0,0.6248080479044751,0.875,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.6,0.0,0.4,0.2,0.2,0.6,W,L,W,L,W,W,L,L,0.42857142857142855,0.375,0.42857142857142855,0.375,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.375,0.0,0.125,0.2857142857142857,0.2857142857142857,0.75,0.25,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1229,0,1,0,0.5896979242406806,1.0,0.6,0.1,0.30000000000000004,0.4,0.1,0.5,0.8,0.0,0.19999999999999996,0.0,0.2,0.8,L,W,W,W,W,W,L,L,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.4444444444444444,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1230,0,1,0,0.2892076283069591,1.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.6,0.2,0.19999999999999996,0.2,0.2,0.6,0.4,0.4,0.19999999999999996,W,L,L,D,L,W,D,D,0.42857142857142855,0.375,0.5714285714285714,0.6666666666666666,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.2222222222222222,0.14285714285714285,0.125,0.2857142857142857,0.2857142857142857,0.25,0.5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1231,1,0,0,0.8017890866958426,0.8571428571428571,0.8,0.1,0.09999999999999998,0.2,0.2,0.6,0.8,0.0,0.19999999999999996,0.2,0.2,0.6,W,W,D,L,W,W,L,L,0.8571428571428571,0.8888888888888888,0.0,0.2222222222222222,0.0,0.0,0.7142857142857143,0.2222222222222222,0.14285714285714285,0.1111111111111111,0.2857142857142857,0.2857142857142857,1.0,0.25,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1232,0,0,1,0.4960174984550375,1.1666666666666667,0.3,0.3,0.4,0.1,0.2,0.7,0.4,0.2,0.3999999999999999,0.0,0.4,0.6,D,W,L,D,W,W,D,L,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.1111111111111111,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1233,0,0,1,0.4010073216669428,1.0,0.2,0.3,0.5,0.2,0.5,0.30000000000000004,0.2,0.2,0.6,0.0,0.6,0.4,W,L,L,L,D,W,L,D,0.2857142857142857,0.2222222222222222,0.14285714285714285,0.2222222222222222,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.5555555555555556,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.25,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1234,1,0,0,0.4980362736103021,1.0,0.2,0.3,0.5,0.2,0.0,0.8,0.4,0.4,0.19999999999999996,0.4,0.0,0.6,D,L,L,W,W,W,W,L,0.2857142857142857,0.2222222222222222,0.14285714285714285,0.2222222222222222,0.4285714285714286,0.4285714285714286,0.8571428571428572,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.5,0.5,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1235,0,1,0,0.33660633582791916,1.0,0.3,0.2,0.5,0.4,0.3,0.30000000000000004,0.2,0.2,0.6,0.4,0.0,0.6,W,W,D,D,W,D,W,L,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.3333333333333333,0.2857142857142857,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.25,0.5,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1236,0,1,0,0.413721057563959,1.1666666666666667,0.1,0.2,0.7,0.1,0.4,0.5,0.2,0.2,0.6,0.0,0.2,0.8,L,L,L,L,L,L,L,D,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.8571428571428572,0.8571428571428572,0.4285714285714286,0.4444444444444444,0.0,0.2222222222222222,0.42857142857142855,0.42857142857142855,0.25,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1237,1,0,0,0.7264965099513837,1.0,0.5555555555555556,0.1111111111111111,0.33333333333333326,0.3,0.3,0.4,0.5,0.0,0.5,0.4,0.0,0.6,W,D,W,D,W,W,L,W,0.7142857142857143,0.625,0.2857142857142857,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.2857142857142858,0.3333333333333333,0.14285714285714285,0.125,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
1238,0,1,0,0.46720039831593685,0.8888888888888888,0.3,0.3,0.4,0.5,0.4,0.09999999999999998,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,L,W,W,D,W,D,W,D,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.5555555555555556,0.4285714285714286,0.4285714285714286,0.0,0.4444444444444444,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,0.5,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1239,0,1,0,0.20724726084873588,0.8571428571428571,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.8181818181818182,0.09090909090909091,0.09090909090909083,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.16666666666666674,L,W,W,W,W,D,W,W,0.2857142857142857,0.3,0.8571428571428571,0.9,0.2857142857142858,0.2857142857142858,0.0,0.1,0.42857142857142855,0.3,0.14285714285714285,0.14285714285714285,0.2,0.8,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1240,1,0,0,0.4532073136078949,0.7142857142857143,0.5454545454545454,0.36363636363636365,0.09090909090909094,0.3,0.1,0.6,0.5,0.3333333333333333,0.16666666666666674,0.4,0.0,0.6,W,W,L,W,W,D,W,L,0.5714285714285714,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.5714285714285714,0.1111111111111111,0.42857142857142855,0.4,0.14285714285714285,0.14285714285714285,0.6,0.5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1241,1,0,0,0.8208559274616046,1.0,0.6363636363636364,0.18181818181818182,0.18181818181818188,0.18181818181818182,0.36363636363636365,0.4545454545454546,0.6666666666666666,0.0,0.33333333333333337,0.16666666666666666,0.3333333333333333,0.5,W,L,D,W,L,W,W,L,0.5714285714285714,0.7,0.2857142857142857,0.2,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.4,0.2857142857142857,0.2,0.2857142857142857,0.2857142857142857,0.8,0.2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1242,0,1,0,0.24353833722471782,1.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.5,D,L,L,L,L,L,L,W,0.14285714285714285,0.1,0.5714285714285714,0.6,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.1,0.42857142857142855,0.3,0.0,0.0,0.2,0.4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1243,1,0,0,0.6111645109618493,1.0,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.3333333333333333,0.5,D,L,D,D,L,W,D,L,0.14285714285714285,0.2,0.42857142857142855,0.3,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.4,0.5714285714285714,0.6,0.2857142857142857,0.2857142857142857,0.4,0.2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1244,1,0,0,0.6982263307015274,1.0,0.45454545454545453,0.09090909090909091,0.4545454545454546,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5,W,W,L,W,W,W,W,D,0.7142857142857143,0.5,0.42857142857142855,0.3,0.2857142857142857,0.2857142857142857,0.2857142857142858,0.2,0.0,0.1,0.2857142857142857,0.2857142857142857,0.8,0.4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1245,0,0,1,0.7118936963435357,1.0,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.3333333333333333,0.5,0.16666666666666674,0.0,0.16666666666666666,0.8333333333333334,W,D,W,D,D,D,D,L,0.42857142857142855,0.5,0.42857142857142855,0.3,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.3,0.2857142857142857,0.3,0.14285714285714285,0.14285714285714285,0.4,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1246,1,0,0,0.4068137791168373,1.3333333333333333,0.18181818181818182,0.0,0.8181818181818181,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,L,L,L,L,L,L,L,L,0.14285714285714285,0.2,0.2857142857142857,0.3,0.8571428571428572,0.8571428571428572,0.5714285714285714,0.3,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1247,0,1,0,0.32880435320682444,1.1428571428571428,0.18181818181818182,0.36363636363636365,0.4545454545454546,0.6,0.1,0.30000000000000004,0.16666666666666666,0.5,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,W,L,W,W,L,W,W,D,0.2857142857142857,0.2,0.8571428571428571,0.6666666666666666,0.2857142857142858,0.2857142857142858,0.0,0.1111111111111111,0.42857142857142855,0.4,0.14285714285714285,0.14285714285714285,0.2,0.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1248,1,0,0,0.5040033164498705,1.0,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.0,0.16666666666666666,0.8333333333333334,L,D,L,L,D,L,L,L,0.0,0.2,0.0,0.1,0.8571428571428572,0.8571428571428572,1.0,0.2,0.14285714285714285,0.2,0.0,0.0,0.2,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1249,1,0,0,0.6576372483878817,1.0769230769230769,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.25,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.16666666666666666,0.6666666666666667,L,L,W,L,L,L,L,L,0.2857142857142857,0.3,0.14285714285714285,0.2727272727272727,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.18181818181818182,0.0,0.1,0.14285714285714285,0.14285714285714285,0.2,0.2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1250,1,0,0,0.6940121158033528,1.0,0.8333333333333334,0.08333333333333333,0.08333333333333326,0.5833333333333334,0.3333333333333333,0.08333333333333326,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666674,W,W,W,W,W,W,W,W,0.8571428571428571,0.9090909090909091,0.7142857142857143,0.6363636363636364,0.0,0.0,0.0,0.36363636363636365,0.14285714285714285,0.09090909090909091,0.2857142857142857,0.2857142857142857,1.0,0.6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
